content,label
this bitch making sure his eyebrows don’t burn off lol  https://t.co/ufw8myIuLE,0
"Now that Rachel's dead.. it's time for you to die too, skank.",1
I wish SHE was my Neighbour. Instead of the annoying bitch I currently have to put up with! #Kylie,0
U cuckold niggas is funny. Hoe bitch .,1
back on this shitty ass iphone cuz my android decided to harakiri after 2 mos. fucking bitch https://t.co/oRhc2wUYr1,0
WAIT I MEANT I DONT KNOW WHO SHOULD MY LANE BE IM NOT A DIRTY ASS FAN OMGDHASBHWJ https://t.co/VmxB2DA3KA,0
@AOC Fraud!!!,1
"@Royal__Reporter @NicolaSturgeon Never seem krankie daily tweet mentioning this, I wonder why?😜",0
@JessicaValenti From that 70 year old piece of shit? She’s not a person to him. But she is a person to the appeals court: https://t.co/OMwg2hnynS,0
"first time watching atla every time zuko is on screen is a surprise bc sometimes i went ""my baby, my boy, my babyboy"" and other times i went ""oh my god this fucking bitch again""",1
it’s camel toe season ladies,1
"@Comey We’re just glad you were defeated and your coup failed. No matter who the President is, your behavior has been a disgrace to the profession.

Nobody likes dirty cops. That is your legacy. The country will forever remember that Jim Comey was a dirty cop.",0
dumb bitch,1
Camel toe or Pizza puff ?,1
"@davidjshipley @gtconway3d @jbview @bopinion Ummmmmmm, look at that butt ugly monster, and you tell me?????",0
"@euphorilec @serenmaipity wanna say i do too but consumerism ,,, im a fucking bitch for it",0
"How to block a website on iPhone , I hate my self always gambles , fuck. Fuck bitch 🔥 😡",0
dumb fucking whore https://t.co/qLdOyBqUDX,1
@lxdesman shut up bitch,1
My sisters a fucking bitch,0
@lukeman0902 That fucking bitch,1
"@call_me_cathy @NicolaSturgeon Please note the context: others were commenting on this complexity! 
I'm a friend to all woman; all should feel safe &amp; be heard. We must find a way!
For the record, always made sense 2 me that sex/gender vary/blend like eye/hair/skin colour.
Our minds define us, not our bodies.",0
@ssjus2 @CeramicToast @TackJelnax @Play4Blood @ryanjj245 @UnburntWitch Weird that the only evidence of chemical burns I've seen are people posting images from Google searches.,0
you coulda had a bad bitch /: @lizzo https://t.co/fIz24NJYiX,0
@4ever_camel_toe #itsthelittlethings,0
"@AllisonMorris1 @gendo01 @irish_news Sorry, I only get the free articles lol",0
"@kezdugdale @ScotParl @EvaCMurray Good luck KD. Now, mind we spoke about having a drink??",0
@alisteredmond5 @STVNews @NicolaSturgeon https://t.co/91W5QdZnCY,0
@notyoursweetbab @UnburntWitch What pissed me off about Jeremy was that he went after the kid from stranger things and he went after Philip DeFranco,0
"@GeorgieTheGeek @NicolaSturgeon @JeaneF1MSP No, the alternative is to listen to and include experts in the process. And sorry, I possibly have a greater insight into this (or may not), so it's unfair to have a go at you.",0
@HeartMachineZ @polygrover @radiostaticdevs @xewlupus @Jack_Covell @afraux @Saveremreve @UnburntWitch @Disasterpeace @troupegammage @csmgllz Still getting chills everytime I watch the trailer.,0
@DannyRi19274226 @KatHeartz @i_p_a_1 @AOC At least the other troll who took ten days to rely put an actual sentence together. https://t.co/vyWDSNkOwq,0
"@JessicaValenti The first time I saw a black bear upstate, the old lady next door came out and YODELED AT IT until it ambled off into the woods!",0
"Will @NicolaSturgeon condemn these posters from the protests last night?

Or is a blatant xenophobic poster beside an official SNP poster, and two signs calling 757,949 Scots ‘scum’ part of her friendly and welcoming nationalism? https://t.co/1FZEJ1llFt",0
"@JessicaValenti I am disgusted w/ what happened to her, but she had no regard for her own safety or body by getting blind-passed out drunk. If women want 2 be safe as possible, they have to set them selves up for it. She unfortunately made herself a target for that sick bastard to violate her.",1
@JPooleSmith @NicolaSturgeon Yass x,0
@alistair1403 @GlennBBC @theSNP @NicolaSturgeon @theresa_may Fantastic point but erm looks look at facts...So post 2014....you mean the general election in 2017 where the snp lost 13.1% of their vote from the previous election and the scottish conservatives gained 13.7% in the same election...,0
"@KMarxette @NicolaSturgeon I'm sure that's incredible consolation to the poor trans girl who was raped.

Seriously, are you people incapable of reading the room?",0
"@NicolaSturgeon @JeaneF1MSP Ffs.  It's one disaster after another with your inept Government.

Scotland deserves better than the Calamitous SNP.",0
@Jeaux90 @wittertalk @NicolaSturgeon No I’m pointing out that your comment was flawed,0
@IsaNamee @carmic3 @The_Flufter @dj_forrester @Bibbeth6 @NicolaSturgeon You sent that gif before Janey. Is that all you have?,0
@AllisonMorris1 Blocked and reported for hate crimes,0
@Alison_McGovern @WirralCouncil @ThisGirlCanUK @EverydaySexism On the ball there meanwhile leisure services including parks and gardens are being lined up to be outsourced at a cost to people's jobs but before that make sure all these signs are burnt along with everyone with a fella with a six pack,0
@JessicaValenti Beyond bullshit.,0
"""Men doing more, however, is not the same thing as men doing enough. ""
Kids Don’t Damage Women’s Careers — Men Do by @JessicaValenti https://t.co/io5LPwA7kT",0
@TheHughMcMillan @NicolaSturgeon Good grief.  How blinkered.,0
@LGBTIScotland @kezdugdale Well thats the 1st time I've ever agreed with @kezdugdale,0
@JackBlair64 @JessicaValenti Yummy! 😋,0
@IsaNamee @The_Flufter @dj_forrester @Bibbeth6 @NicolaSturgeon Once in a generation!  Once in a lifetime!  Spoken numerous times by Salmond and Sturgeon. Loads of videos available and written THREE TIMES in the Shite paper https://t.co/jGscU2cNFF,0
"@GrahamAllen_1 @AOC AOC, hypocrit from hell. Cries about conditions at border, while her cronies attack a child. God you're one sick individual. Can't tell the truth for all the lies she spews. And people elected this idiot, amazing.",0
@littelray2 @taylormcgregor6 @NicolaSturgeon Another transphobe attacking our First Minister. I stand with Nicola. If you don’t then please leave the party.,0
"@Cruella1 @DanPam14 Ok when I had said that to my husband, I was genuinely upset over receiving some bad news about my cancer and was for some daft reason taking it out on him. If Carrie had received the news about Worboy that night, it must have been very upsetting.",0
"@jangoodell @JessicaValenti I'm so sorry for the violence committed on her,
for the pain forced into her life,
for the emotional energy she spent living with it.
I'm sorry for all of it.
Strength, support and love to you and all who know her.
May her memory be for a blessing.",0
@ReneLun62510456 @jaydubs83 @LikeRepublican @charliekirk11 @AOC What does that have to do with ICE??? It’s sick to use those kids for propaganda unrelated to their deaths,0
@venus_strikes @JessicaValenti As it should be.,0
"@JustaDiscussion @peterdaou @AOC @IlhanMN @AyannaPressley The Tea Party approach worked great. Who is President? Case closed. Americans do not think the Democrats are weak because they are too far left, they think they are weak because they will not take their own side in a fight",0
".@KezDugdale: Jeremy Corbyn could allow #indyref2
https://t.co/Q73VXeNPNa",0
@BakalarBernie @JasonAClaes @AOC Read some history. Do you know how many evaded the draft during Nam? Stupid to continue that attack. Change the channel. Don't believe all the lies on the internet. My values are just fine.,0
"@icefire99 @Char22U @JessicaValenti Joseph Meili admittedly raped an 11 yr old and gave her an STD. His sentence: PROBATION. Another slap on the wrist for White rapists.
https://t.co/Egl7BT0g7H",0
@robmcd85 @NicolaSturgeon WE MOST CERTAINLY DO. 🤣Thank you for checking!,0
@LindaBr39185938 @ScotNational @NicolaSturgeon Let's hope we'll see the day soon!,0
@travisalabanza Best driving soundtrack music! Never fails to make it a good journey! ❤️,0
"@UnburntWitch I was on my way downstairs to get my delivered food and I was like huh, okay, and just carried on outside to get my food",0
@johnwalker_1986 @deejaypb @AnasSarwar @NicolaSturgeon @Call_It_Out_ That’s one March in Glasgow. There was 259 last yr. when was the last time u seen 259 anti-anything marches in that time. They account for the majority of processions in this city. Not really a laughing matter in my mind,0
"@tracy__e @kai_enby @NicolaSturgeon Let me ask you a very simple, very straight question:

If this girl wasn't trans, would you still be questioning all these aspects of the assault, or would you take the word of the raped girl?",0
@AllisonMorris1 @emoower At’s just cruel,0
@AOC I agree.,0
@JessicaValenti Looks like “white boys.”  Not all boys (see what happened to the Exonerated Five),0
"@JessicaValenti Republican #PartyOfRape
#TheyLetYouDoItInAPatriarchy
https://t.co/r2Xyy64Mg4",0
@resumisu @agentcurieuse @JoeNBC @AOC @newtgingrich The Democrats w/their actions have offered themselves up to the role &amp; they are filling it easily.  If only they spent the enormous amount of time &amp; energy doing the people’s business instead of partisan politics &amp; advocating 4 illegal immigrants. Oh the possibilities!,0
@AOC Somebody had to be trusted and it sure as fuck wasn’t you. You’re party has done nothing but block attempts to make progress on the immigration problem and then cry about the problem out the other side of your neck.,0
@dagwells @NicolaSturgeon https://t.co/Fay7q7Izww,0
@LFiellin @gebhard_roberta @TIMESUPHC @drjessigold @choo_ek @darakass @DrJRMarcelin @SharonneHayes @DrQuinnCapers4 @ETSshow @GallodeMoraesMD @DCharabaty @katie_sharkey @schemaly @rtraister @JessicaValenti @JAMANetworkOpen @JulieSilverMD @DrLindaMD @DrHowardLiu @TomVargheseJr 🙏,0
@witchymacwoman @Miss_Leeze @NicolaSturgeon @MhairiBlack ❤️,0
@UnburntWitch Im surprised people still defend this cunt and no one talks about how she didnt deliver on her game via kickstarter.,1
"@JessicaValenti Disgraceful. 

1. change the laws/law enforcers, 
2. change the law makers,  
3. change the law breakers. 

More judges, (young, diverse backgrounds) are needed ASAP, so they don’t keep recalling narrow minded retirees.",0
@love_hp_ @thewisecampaign @INWED1919 @WES1919 @IETWomenNetwork @EngWomen @Stemettes @EverydaySexism,0
@SharkFu 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,0
@theSNPMedia @theSNP @ScotGovFM @NicolaSturgeon These are just 3 women who would be MORE then able to take on and fight the establishment and their Media team.,0
"@NicolaSturgeon 48% of transwomen serving 6mth+ sentences in UK prisons are sex offenders.

Transwomen are usually unmedicated heterosexual men &amp; have the offending profile (unsurprisingly) of unmedicated heterosexual men.",1
"@Con_Shaunnery @theSNP @NicolaSturgeon @Call_It_Out_ Amazing the resources they've got to let an anti catholic march walk through our city yet they couldnt organise police and barriers to clear the road to let our treble treble champs through to celebrate with their 60 odd thousand singing, dancing happy fans 💚🏆🥂",0
@AOC https://t.co/EeTzzfwD7k,0
Of course women have nothing to be concerned or worried about. We must tell our daughters they should be ok with this or they are Terfs and transphobes. This is now mainstream.  #scotgov @nicolasturgeon @scottishlabour @RuthDavidsonMSP @patrickharvie @scotlibdems https://t.co/PH8wPeRkbR,1
"Wondering how gender, race, violence, and allyship can all manifest in a Burger? Check out @travisalabanza 's show - highly recommended! Great seeing you again in Berlin, Travis! @HAU123",0
"Wonder if @NicolaSturgeon will tweet about this today, she normally likes to boast about her special meetings 

Feel for her majesty having to sit  with her today https://t.co/OAnOMEIoqJ",1
"@KiwiScot1962 @Mairi73236511 @NicolaSturgeon So whilst I will try to focus not on my but younger generations interests, I can’t help being influenced by own interests. As I said it’s not easy for me",0
@CanningJames @AllisonMorris1 @dmcbfs Because I’m talking about building consensus for Irish unity.,0
@AOC Good job. Keep on conflating the Twitter woke biosphere with the wider public.,0
